#OTU_IDs	trait1	metadata_NSTI
Mesorhizobium_muleiense-_-HQ316710--_CCBAU_83963_T	26.0	0.06149
Haladaptatus_salinisoli-_-MK680098--_PSR8T	32.0	0.053759999999999995
Moraxella_equi-_-AF005184--_327/72_T	37.0	0.0506
Nonlabens_marinus-_-AP014548--_S1-08_n_T	26.0	0.08221
Tsukamurella_wratislaviensis-_-Z37138--_NCIMB_13082_T	27.0	0.0
Sphingomonas_populi-_-MK101439--_3-7_T	30.0	0.07388
g__40222	21.0	0.05917000000000001
g__184923	26.0	0.02205
g__647960	28.0	0.04516
Deferrivibrio_essentukiensis-_-JAJAFU000000000--_Es71-Z0220T	45.0	0.17405
Peptoniphilus_stercorisuis-_-KF705042--_DSM_27563_T	34.0	0.12763000000000002
Sphingomonas_alba-_-MZ675814--_SE158T	32.0	0.07771
Salinivibrio_socompensis-_-HF953987--_S35_T	26.0	0.15477000000000002
Nitratiruptor_labii-_-LC528620--_HRV44_T	44.0	0.12674000000000002
Zobellella_taiwanensis-_-DQ195676--_ZT1_T	29.0	0.050199999999999995
Pedobacter_soli-_-AM279215--_15-51_T	27.0	0.0601
Streptococcus_mitis-_-AF003929--_ATCC_49456_T	37.0	0.010499999999999999
Musicola_keenii-_-MT275741--_A3967T	26.0	0.01804
Yersinia_kristensenii_subsp._kristensenii-_-AF366381--_ATCC_33638_T	30.0	0.010620000000000001
Undibacterium_rivi-_-MW940780--_FT147WT	33.0	0.1211
Pseudoalteromonas_byunsanensis-_-DQ011289--_FR1199_T	27.0	0.07107
Corynebacterium_casei-_-AF267152--_LMG_S-19264_T	30.0	0.0
Liquorilactobacillus_nagelii-_-AB162131--_NRIC_0559_T	32.0	0.07884
Bifidobacterium_dentium-_-D86183--_ATCC_27534_T	37.0	0.0
Streptomyces_caldifontis-_-LC065358--_NCCP-1331_T	26.0	0.045829999999999996
Sphaerimonospora_thailandensis-_-HM043728--_NN276_T	29.0	0.13466000000000003
Escherichia_coli-_-X80725--_ATCC_11775T_T	37.0	0.0
g__1884429	33.0	0.13618000000000002
Exiguobacterium_indicum-_-AJ846291--_HHS_31_T	29.0	0.01932
Sphingomonas_flavalba-_-MK693700--_ZLT-5_T	27.0	0.05522
g__1242734	35.0	0.16717
Deinococcus_murrayi-_-Y13041--_ALT-1b_LTP__T	32.0	0.16749999999999998
g__2802295	30.0	0.00508
Aquabacterium_terrae-_-MN519464--_S2T	35.0	0.047299999999999995
Pseudomonas_guariconensis-_-HF674459--_PCAVU11_T	30.0	0.01466
Marichromatium_bheemlicum-_-AM180952--_JA124_T	17.0	0.031259999999999996
Psychrobium_conchae-_-AB930131--_BJ-1_T	18.0	0.12827
Catellatospora_sichuanensis-_-LC223606--_H14505_T	29.0	0.050589999999999996
g__177971	37.0	0.0002
Lentibacillus_salarius-_-AY667493--_BH139_T	30.0	0.10815
Chryseobacterium_salipaludis-_-LT795113--_JC490_T	31.0	0.10475000000000001
Arcticibacterium_luteifluviistationis-_-KU529276--_SM1504_T	29.0	0.17028000000000001
Aedoeadaptatus_acetigenes-_-JAOQJD000000000--_E51_T	35.0	0.18137000000000003
Massilia_polaris-_-MN685328--_RP-1-19T	28.0	0.07645000000000002
Duganella_vulcania-_-MN865810--_FT81WT	28.0	0.06675
Aeromonas_enteropelogenes-_-X60415--_ATCC_49657_T	30.0	0.00159
Evansella_cellulosilyticus-_-AB043852--_N-4_T	37.0	0.0
Qingshengfaniella_alkalisoli-_-MN218410--_LN3S51_T	29.0	0.14503000000000002
Comamonas_zonglianii-_-GQ245981--_BF-3_T	29.0	0.08098
Dickeya_dadantii_subsp._dieffenbachiae-_-AF520712--_CFBP_2051_T	26.0	0.00638
Kribbella_lupini-_-AJ811962--_LU14_T	28.0	0.01701
Microbacterium_lacusdiani-_-KP986565--_JXJ_CY01_T	34.0	0.12594000000000002
Filimonas_aquilariae-_-KU248163--_CC-YHH650_T	26.0	0.16061999999999999
Thermus_albus-_-OM149374--_SYSUG00608_T	72.0	0.04269
Methyloprofundus_sedimenti-_-KF484906--_WF1_T	23.0	0.06715
Phaeobacterium_nitratireducens-_-HF968497--_AK40_T	17.0	0.0728
Pseudomonas_linyingensis-_-HM246142--_LYBRD3-7_T	35.0	0.07316
Sphingomonas_cynarae-_-HQ439186--_SPC-1_T	30.0	0.10150999999999999
Nocardia_lijiangensis-_-AY779043--_YIM_33378_T	28.0	0.02127
g__1848399	40.0	0.1664
g__1848396	28.0	0.12840000000000001
Microbacterium_gubbeenense-_-AF263563--_LMG_S-19263-_NCIMB_30129_T	34.0	0.14978
Rhizobium_altiplani-_-KX022634--_BR_10423_T	30.0	0.0132
Nocardiopsis_halotolerans-_-AJ290448--_DSM_44410_T	28.0	0.0
Microvirga_arsenatis-_-MN879271--_SYSU_G3D203_T	33.0	0.03468
Gluconacetobacter_azotocaptans-_-AF192761--_CFN-Ca54_T	30.0	0.030279999999999998
Novosphingobium_aquiterrae-_-FJ772064--_E-II-3_T	25.0	0.0693
g__2005355	37.0	0.09609000000000001
g__2005359	37.0	0.062010000000000016
Vibrio_hippocampi-_-FN421434--_BFLP-4_T	27.0	0.07541
Oceanidesulfovibrio_marinus-_-DQ365924--_E-2_T	29.0	0.19169999999999998
Sphingobacterium_praediipecoris-_-LT854947--_G2-10_T	16.0	0.17229
Vibrio_madracius-_-KC751062--_A-354_T	27.0	0.058820000000000004
Rickettsia_honei-_-U17645--_RB_T	37.0	0.0045
Formosa_algae-_-AY228461--_KMM_3553_T	15.0	0.032549999999999996
Halorubrum_yunnanense-_-KJ644187--_Q85_T	37.0	0.03091
Halogeometricum_rufum-_-EU887286--_RO1-4_T	34.0	0.029330000000000002
Halorussus_salinus-_-KC918821--_YJ-37-H_T	35.0	0.15932
Streptomyces_hebeiensis-_-AY277529--_YIM_001_T	26.0	0.048670000000000005
Aeromonas_finlandensis-_-LM654283--_4287D_T	35.0	0.009349999999999999
Xanthomonas_bonasiae-_-OM424206--_FX4_T	33.0	0.031310000000000004
Campylobacter_blaseri-_-MG013475--_17S00004-5_T	37.0	0.12996
Streptomyces_labedae-_-AB184704--_NBRC_15864_T	26.0	0.01428
Cronobacter_dublinensis_subsp._lactaridi-_-EF059838--_E464_T	37.0	0.0
Brevibacillus_marinus-_-MK288111--_SCSIO_07484T	30.0	0.12074
Paucidesulfovibrio_gracilis-_-U53464--_SEBR_6116_T	29.0	0.1368
Spirosoma_rhododendri-_-MT012226--_CJU-R4_T	25.0	0.15811999999999998
Geobacillus_vulcani-_-AJ293805--_3S-1_T	60.0	0.0028399999999999996
Rhizobium_lemnae-_-AB738386--_L6-16_T	14.0	0.11083000000000001
Microvirga_aerilata-_-GQ421849--_5420S-16_T	33.0	0.02964
Mycoplasma_phocoenae-_-GU905021--_Phocoena_C-264-GENT	33.0	0.14884
Chitinophaga_cymbidii-_-JN680880--_R156-2_T	25.0	0.10018999999999999
Streptomyces_rimosus-_-AB045883--_JCM_4667_T	24.0	0.02204
Mesorhizobium_acaciae-_-JQ697665--_RITF741_T	26.0	0.0547
Afipia_carboxidovorans-_-FR733697--_DSM1227_T	29.0	0.01156
Halopseudomonas_phragmitis-_-MF372122--_S-6-2_T	29.0	0.07011
Amycolatopsis_oliviviridis-_-LC225637--_SCM_MK2-4_T	28.0	0.0199
Thermococcus_aciditolerans-_-MK796104--_SY133_T	86.0	0.04147
Ferrimonas_aestuarii-_-MK263029--_IMCC35002_T	24.0	0.10894000000000001
Dyadobacter_pollutisoli-_-MW173247--_U1T	18.0	0.08986
Enterococcus_thailandicus-_-AB681572--_NBRC_101867_T	37.0	0.01053
Lentibacillus_salinarum-_-EF601571--_AHS-1_T	30.0	0.1056
Aureisphaera_galaxeae-_-AB983370--_04OKA003-7_T	24.0	0.23694999999999997
Nibribacter_koreensis-_-JN607156--_GSR3061_T	20.0	0.16936
Mycetocola_manganoxydans-_-GU217690--_MB1-14_T	31.0	0.09234
Bifidobacterium_longum_subsp._suillum-_-AB924532--_Su_851_T	37.0	0.00705
Snodgrassella_communis-_-OU943323--_LMG_28360T	37.0	0.01811
Halomonas_lysinitropha-_-KU886576--_3-2-_T	29.0	0.11358
g__513557	36.0	0.0002
Thiolinea_disciformis-_-AQVE01000036--_DSM_14473_T	20.0	0.0
Gelidibacter_mesophilus-_-AJ344133--_2SM29T-_CECT_5103T_T	15.0	0.14468999999999999
Emticicia_agri-_-LC434627--_17J42-9_T	29.0	0.053919999999999996
Acholeplasma_equifetale-_-AY538165--_C112_T	34.0	0.30194
Pontibacillus_salicampi-_-KF963825--_BH043_T	30.0	0.046880000000000005
g__354349	30.0	0.07480999999999999
Parviterribacter_multiflagellatus-_-KP981371--_A22/0/F9_1_T	35.0	0.12613
g__1744881	29.0	0.22413
Lactiplantibacillus_daowaiensis-_-LC438517--_203-3_T	30.0	0.13657
Sphingobium_terrigena-_-MG745378--_EO9_T	25.0	0.06404
Kibdelosporangium_phytohabitans-_-CP012752--_KLBMP1111_n_T	31.0	0.07493
Acetobacterium_paludosum-_-X96958--_DSM_8237_T	34.0	0.06931
Deefgea_chitinilytica-_-FJ347759--_Nsw-4_T	33.0	0.11544000000000001
Magnetococcus_marinus-_-CP000471--_MC-1_T	5.0	0.0
Flavobacterium_selenitireducens-_-MW038835--_D33_T	20.0	0.14739
Nakamurella_leprariae-_-MZ050064--_YIM_132084_T	28.0	0.05341
Paraburkholderia_paradisi-_-JF763851--_WA_T	29.0	0.014509999999999999
Spiribacter_curvatus-_-CP005990--_UAH-SP71_T	30.0	0.06901
Streptomyces_ramulosus-_-DQ026662--_NRRL_B-2714_T	24.0	0.0388
g__2881000	48.0	0.17903000000000002
Campylobacter_ureolyticus-_-ARGD01000016--_DSM_20703_T	37.0	0.0
Rhodohalobacter_halophilus-_-KU862657--_JZ3C29_T	27.0	0.2308
Indioceanicola_profundi-_-MG182357--_SCSIO_08040_T	23.0	0.16281
Acidianus_sulfidivorans-_-AY907891--_JP7_T	70.0	0.0
Luteimonas_pelagia-_-KC169811--_CC-VAM-7_T	26.0	0.12751
Listeria_fleischmannii_subsp._fleischmannii-_-JN093101--_LU2006-1_T	30.0	0.025729999999999996
Litorimonas_cladophorae-_-JX174422--_KMM_6395_T	28.0	0.060700000000000004
g__1486720	29.0	0.07880000000000001
Nocardia_jiangxiensis-_-BAGB01000020--_NBRC_101359_T	28.0	0.0
g__1486725	35.0	0.11557
Paenibacillus_graminis-_-AJ223987--_RSA19_T	22.0	0.03311
g__112987	32.0	0.16311
Undibacterium_flavidum-_-MT875208--_LX15WT	33.0	0.15057
Nevskia_aquatilis-_-JQ710440--_F2-63_T	29.0	0.054419999999999996
Saccharopolyspora_gloriosae-_-EU005371--_YIM_60513_T	26.0	0.0498
Streptomyces_aridus-_-LT594571--_H9_T	28.0	0.04265000000000001
Thermoleophilum_minutum-_-HQ223108--_YS-4_T	27.0	0.02203
Aquibacillus_kalidii-_-MW139243--_HU2P27T	30.0	0.07094
Methyloparacoccus_murrellii-_-HF558990--_R-49797_T	37.0	0.0943
Brachybacterium_saurashtrense-_-EU937750--_JG_06_T	30.0	0.0283
g__2207	34.0	0.03684000000000001
g__2204	37.0	0.029859999999999998
g__2202	34.0	0.025389999999999996
Asaia_astilbis-_-AB485740--_T-6133_T	28.0	0.0
Alcanivorax_profundimaris-_-MT452298--_ST75FaO-1_T	28.0	0.0
Limosilactobacillus_albertensis-_-MT823181--_Lr3000_T	36.0	0.07396
Halochromatium_glycolicum-_-X93472--_BN_3201_=_6340_T	26.0	0.10559
Rubinisphaera_margarita-_-MW588631--_ICM_H10_T	30.0	0.07016
Wocania_ichthyoenteri-_-JX412958--_Th78_T	28.0	0.0
Sphaerisporangium_aureirubrum-_-KM094177--_NEAU-GQTH1-3_T	29.0	0.11945
Flavobacterium_kayseriense-_-MW318988--_F-47_T	24.0	0.06345
Blastococcus_mobilis-_-MH479063--_AT7--2--11-_DSM_44272_T	25.0	0.059090000000000004
Rhodococcus_rhodochrous-_-X79288--_DSM_43241_LTP__T	34.0	0.01444
Tenacibaculum_litopenaei-_-DQ822567--_B-I_T	24.0	0.14375000000000002
Dyadobacter_flavus-_-KY117465--_S-53_T	21.0	0.12872
g__1270155	33.0	0.05179
g__42054	23.0	0.019679999999999996
Haloferax_mediterranei-_-CP001868--_CGMCC_1.2087_T	37.0	0.0
Altererythrobacter_aquaemixtae-_-KY614064--_JSSK-8_T	28.0	0.08959000000000003
g__53365	29.0	0.0364
Parvularcula_lutaonensis-_-EU346850--_CC-MMS-1_T	28.0	0.07264999999999999
Acholeplasma_morum-_-AY538168--_72-043_T	34.0	0.26004
Pediococcus_acidilactici-_-AJ305320--_DSM_20284_-T-_T	30.0	0.0
Haemophilus_sputorum-_-AFNK01000005--_CCUG_13788_T	37.0	0.0
Thiospirochaeta_perfilievii-_-AY337318--_P_T	32.0	0.17491
Winogradskyella_litorisediminis-_-JQ432561--_DPS-8_T	15.0	0.10186
Paraburkholderia_ginsengisoli-_-AB681301--_NBRC_100965_T	30.0	0.04201
Fluviicoccus_keumensis-_-KF891388--_4DR5_T	32.0	0.13041
Limosilactobacillus_portuensis-_-MW016036--_c11Ua_112M_T	36.0	0.05067
Halomonas_subterranea-_-EF144148--_ZG16_T	28.0	0.06121
Bradyrhizobium_ripae-_-MF593081--_WR4_T	27.0	0.07484
Roseibium_salinum-_-LN794846--_DSM_29163_T	29.0	0.01753
Polaromonas_vacuolata-_-U14585--_34-P_T	26.0	0.050629999999999994
Halopseudomonas_pelagia-_-AROI01000066--_CL-AP6_T	25.0	0.0
Sphingobacterium_soli-_-LC193945--_NCCP-698_T	16.0	0.1509
Pseudonocardia_benzenivorans-_-AJ556156--_B5_T	30.0	0.0008100000000000001
Flavobacterium_limnosediminis-_-JQ928688--_JC2902_T	10.0	0.0
Falsirhodobacter_deserti-_-KF268394--_W402_T	25.0	0.08239
Acidicapsa_dinghuensis-_-MF150300--_4GSKX_T	29.0	0.09113
Vibrio_casei-_-FJ968722--_WS_4539_T	28.0	0.0
Mesonia_oceanica-_-MH732189--_ISS653_T	26.0	0.17481
Pseudomonas_pharmacofabricae-_-KX910087--_ZYSR67-Z_source_T	35.0	0.05338
Kushneria_marisflavi-_-AF251143--_SW32_T	31.0	0.14350000000000002
Sinomonas_soli-_-HQ605707--_CW_59_T	26.0	0.09094
Salarchaeum_japonicum-_-AB663433--_JCM_16327_T	36.0	0.11034000000000001
Citrobacter_youngae-_-AB273741--_GTC_1314_T	35.0	0.041319999999999996
Brevibacillus_fluminis-_-EU375457--_CJ71_T	30.0	0.06469
g__1604279	27.0	0.07526
Haematospirillum_jordaniae-_-KM083603--_H5569_T	26.0	0.13385000000000002
Sphingobacterium_prati-_-MT476935--_Arapr2_T	16.0	0.18167999999999998
Halobacillus_mangrovi-_-DQ888316--_MS10_T	31.0	0.03512
Halomonas_johnsoniae-_-AM941399--_T68687_T	28.0	0.01618
g__1866885	32.0	0.03988000000000001
Testudinibacter_aquarius-_-KJ632971--_ELNT2x_T	37.0	0.09949
Klebsiella_aerogenes-_-CP002824--_KCTC_2190_T	30.0	0.0
Haloactinopolyspora_alba-_-FJ969846--_YIM_93246_T	28.0	0.05322
Galbibacter_marinus-_-EU928746--_ck-I2-15_T	25.0	0.0
Arenimonas_halophila-_-MG214546--_CAU1453_T	27.0	0.09262999999999999
Pedomicrobium_australicum-_-X97693--_IFAM_ST1306_T	16.0	0.08976
Alteromonas_alteriprofundi-_-JABBXD010000000--_HHU_13199_T	31.0	0.02934
Clostridium_neonatale-_-AF275949--_LCDC_no.99-A-005_T	37.0	0.05099
Xanthomonas_dyei-_-JQ955625--_ICMP_12167_T	25.0	0.0005
Staphylococcus_caledonicus-_-MT671558--_H8_T	33.0	0.018279999999999998
Lactobacillus_helsingborgensis-_-JX099553--_Bma5N_T	38.0	0.11187
Arcanobacterium_haemolyticum-_-CP002045--_DSM_20595_T	37.0	0.0
Qipengyuania_xiamenensis-_-MZ749493--_1XM1-15AT	29.0	0.031990000000000005
g__1903158	31.0	0.19642
Salinicoccus_hispanicus-_-AY028927--_DSM_5352_T	29.0	0.08278
Allohahella_marinimesophila-_-HQ834530--_H94_T	26.0	0.10339
Deferrisoma_palaeochoriense-_-KM386664--_MAG-PB1_T	42.0	0.07322999999999999
g__42837	69.0	0.011099999999999999
Catellatospora_citrea_subsp._methionotrophica-_-AF152107--_IMSNU_22006_T	29.0	0.049839999999999995
Periweissella_beninensis-_-EU439435--_2L24P13_T	32.0	0.11295999999999999
Aliidiomarina_haloalkalitolerans-_-FN995239--_AK5_T	11.0	0.15266000000000002
Nevskia_persephonica-_-JQ710441--_G6M-30_T	28.0	0.04836
Paenibacillus_pinisoli-_-KC415175--_NB5_T	33.0	0.09507000000000002
Nocardia_anaemiae-_-AB162801--_IFM_0323_T	28.0	0.03324
g__83618	33.0	0.01824
g__83612	26.0	0.05047000000000001
g__83614	27.0	0.06362000000000001
Bifidobacterium_stellenboschense-_-AB559505--_AFB23-3_T	37.0	0.06253
Streptomyces_oryzae-_-AB894335--_S16-07_T	28.0	0.05384
Oribacterium_asaccharolyticum-_-HM120211--_ACB7_T	37.0	0.0
Thermomonas_brevis-_-AJ519989--_LMG_21746_T	32.0	0.02851
Massilia_psychrophila-_-KM873051--_B1555-1_T	28.0	0.10137000000000002
Ensifer_kostiensis-_-AM181747--_LMG_19225_T	29.0	0.02342
g__29393	37.0	0.0002
g__29395	59.0	0.08964
Gordonia_araii-_-AB162800--_IFM_10211_T	28.0	0.0
Kutzneria_albida-_-EF543522--_NRRL_B-24060_T	30.0	0.07052
g__504481	26.0	0.06232000000000001
Arthrobacter_frigidicola-_-JX949673--_MDT2-14T	30.0	0.04985
Iodobacter_arcticus-_-FM955868--_Asd_M4-16_T	33.0	0.12437000000000001
g__201096	28.0	0.0002
Cryptosporangium_japonicum-_-D85466--_IFO_15966_T	28.0	0.02854
Massilia_oculi-_-CP029343--_CCUG_43427_n_T	29.0	0.03915
Psychrosphaera_aestuarii-_-JX854537--_PSC101_T	23.0	0.15625
Lacipirellula_limnantheis-_-MK554526--_I41_T	29.0	0.31832
Stackebrandtia_endophytica-_-KJ781245--_YIM_64602_T	28.0	0.0732
Borrelia_tanukii-_-D67023--_Hk501_T	34.0	0.007299999999999999
Pontibacter_actiniarum-_-AY989908--_KMM_6156_T	28.0	0.0
Gordonia_paraffinivorans-_-BAOQ01000072--_NBRC_108238_T	28.0	0.0
Parasporobacterium_paucivorans-_-AJ272036--_SYR1_T	37.0	0.14698000000000003
Shewanella_submarina-_-KX645967--_NIO-S14_T	6.0	0.05734
Rhizobium_capsici-_-HQ113369--_CC-SKC2_T	22.0	0.07422000000000001
g__674963	37.0	0.0002
g__34096	36.0	0.32504999999999995
g__34093	28.0	0.0002
Rheinheimera_arenilitoris-_-KJ816861--_J-MS1_T	31.0	0.07339
Pelagicola_litoralis-_-EF192392--_CL-ES2_T	27.0	0.08982
Azohydromonas_lata-_-AB188125--_IAM_12599_T	32.0	0.062340000000000007
Marinomonas_atlantica-_-LN909522--_Cmf_18.22_T	24.0	0.10219000000000002
Aquaspirillum_putridiconchylium-_-AB076000--_IAM_14964_T	33.0	0.11556999999999999
Brucella_inopinata-_-EU053207--_BO1_T	25.0	0.00783
Glutamicibacter_uratoxydans-_-X83410--_DSM_20647_T	28.0	0.02963
Campylobacter_canadensis-_-EF621894--_L266_T	37.0	0.09806
Alistipes_hominis-_-MT905167--_NSJ-20_T	37.0	0.04914
Parathalassolituus_penaei-_-OP902217--_G-43T	24.0	0.1162
Allostreptomyces_psammosilenae-_-KX689228--_YIM_DR4008_T	28.0	0.11093
Aristaeella_lactis-_-ON706274--_WTE2008_copy1T	47.0	0.25897
Streptomyces_oryziradicis-_-MK245982--_NEAU-C40_T	28.0	0.05431
Loigolactobacillus_bifermentans-_-AB289045--_JCM_1094_T	37.0	0.07096
Paenibacillus_xylanexedens-_-EU558281--_B22a_T	34.0	0.09631
Frigoriglobus_tundricola-_-CP053452--_PL17_T	29.0	0.10418999999999999
Microbacterium_sorbitolivorans-_-KX250270--_SZDIS-1-1_T	34.0	0.14518999999999999
Formosa_undariae-_-KC832835--_WS-MY3_T	15.0	0.02117
Caulobacter_henricii-_-AJ227758--_ATCC_15253-T-_T	29.0	0.06087
Arcanobacterium_phocae-_-FR749960--_DSM_10002_T	37.0	0.04504
Halegenticoccus_soli-_-KX752787--_SYSU_A9-0_T	38.0	0.12032999999999999
Filomicrobium_insigne-_-EF117253--_SLG5B-19_T	16.0	0.09192
Rhizobium_cremeum-_-MW633225--_W15T	30.0	0.06369
Paraburkholderia_pallida-_-MK672000--_7MH5_T	28.0	0.0407
g__1885056	26.0	0.14499
Rhodopila_globiformis-_-D86513--_DSM161_T	30.0	0.09836
Virgibacillus_chiguensis-_-EF101168--_Halo30-9_T	30.0	0.10818
Saccharospirillum_correiae-_-KY310592--_CPA1_T	23.0	0.15597
Archaeoglobus_sulfaticallidus-_-FJ810190--_PM70-1_T	75.0	0.0
Bombilactobacillus_thymidiniphilus-_-OM986476--_SG4_A1T	26.0	0.15388000000000002
Anoxybacillus_geothermalis-_-KJ722458--_ATCC_BAA-2555_T	59.0	0.07889
g__2738399	23.0	0.06268
Mycoplasma_seminis-_-EU544230--_ARNO_T	37.0	0.13993
Hydrogenivirga_okinawensis-_-AB235314--_LS12-2_-=_JCM_13302_=_DSM_17378-_T	14.0	0.07553
Oceaniradius_stylonematis-_-MF629007--_StC1_T	25.0	0.036559999999999995
g__481178	27.0	0.045570000000000006
Marinitenerispora_sediminis-_-KM273125--_TPS16_T	39.0	0.04854
g__171868	72.0	0.03905
Marinobacter_alexandrii-_-MK092986--_LZ-8_T	36.0	0.04478
Kushneria_phyllosphaerae-_-KU320856--_EAod3_T	31.0	0.16666000000000003
g__1759386	47.0	0.16066000000000003
Lutibacter_agarilyticus-_-JN864028--_KYW566_T	24.0	0.13224
Pseudomonas_nunensis-_-GQ254719--_In5T	30.0	0.01413
Methanopyrus_kandleri-_-AE009439--_AV19_T	98.0	0.0
Flavobacterium_paronense-_-KF499995--_KNUS1_T	20.0	0.11777000000000001
g__745364	30.0	0.08641
Paenibacillus_crassostreae-_-KU057345--_LPB0068_T	32.0	0.13751
Actinomadura_geliboluensis-_-HQ157187--_A8036_T	31.0	0.03826
Acidithiobacillus_ferrivorans-_-AF376020--_NO-37_T	25.0	0.0
Flavobacterium_endoglycinae-_-MW722792--_BB8_T	23.0	0.06475
g__702	35.0	0.0002
g__444090	69.0	0.06687
Selenomonas_lipolytica-_-AF001901--_CF1B_T	38.0	0.13218
g__40413	17.0	0.11857
g__939	55.0	0.04275000000000001
Winogradskyella_rapida-_-U64013--_SCB36_T	15.0	0.06586
Paraferrimonas_sedimenticola-_-AB681497--_NBRC_101628_T	24.0	0.08607999999999999
Syntrophotalea_carbinolica-_-CP000142--_DSM_2380_T	30.0	0.0
Alkalicoccobacillus_gibsonii-_-X76446--__T	34.0	0.17152999999999996
g__2901416	35.0	0.09345999999999999
Savagea_faecisuis-_-KC164375--_Con12_T	32.0	0.1223
g__1073531	35.0	0.016989999999999998
Henriciella_marina-_-AQXT01000002--_DSM_19595_T	28.0	0.0
Selenomonas_sputigena-_-AB643463--_JCM_6580_T	36.0	0.0
Amycolatopsis_palatopharyngis-_-AF479268--_1Bdz_T	32.0	0.06099
Agathobaculum_desmolans-_-L34618--_ATCC_43058_T	44.0	0.21478000000000003
Limnobacter_humi-_-KT750338--_UCM-39_T	30.0	0.11917
Pseudomonas_viridiflava-_-Z76671--_LMG_2352T__T	26.0	0.0
Lacticaseibacillus_baoqingensis-_-MK110840--_47-3_T	35.0	0.04816
Hansschlegelia_quercus-_-MK695718--_Dub_T	28.0	0.12289
Paenibacillus_allorhizoplanae-_-OP023150--_JJ-42T	31.0	0.14761000000000002
Ottowia_pentelensis-_-EU518930--_RB3-7_T	28.0	0.07282
Amycolatopsis_viridis-_-AF466095--_GY115_T	35.0	0.027800000000000002
Asticcacaulis_biprosthecium-_-ADUH01000274--_C19_T	30.0	0.06963
Sutterella_faecalis-_-MK999987--_KGMB03119T	37.0	0.08627
Rhodocyclus_tenuis-_-D16208--_DSM109_T	25.0	0.0
Paenibacillus_artemisiicola-_-JQ723725--_MWE-103_T	29.0	0.11187
Saccharothrix_deserti-_-MF972516--_BMP8144_T	28.0	0.034140000000000004
Georgenia_halotolerans-_-MT682461--_10Sc9-8_/type_materialtype_strain_of_Georgenia_halotoleransT	29.0	0.10035000000000001
Pyrococcus_horikoshii-_-AY099169--_DSM_12428_T	90.0	0.00945
Veronia_nyctiphanis-_-JX129353--_CAIM_600T	26.0	0.08330000000000001
Granulicella_aggregans-_-AM887756--_TPB6028_T	20.0	0.06183
Vibrio_tapetis_subsp._quintayensis-_-LN846938--_QL-9_T	28.0	0.07108
Enterococcus_pseudoavium-_-AF061002--_ATCC49372_T	37.0	0.01843
g__338583	28.0	0.05062
Phaeobacter_inhibens-_-AY177712--_T5_T	25.0	0.0
Aliikangiella_marina-_-KR078283--_GYP-15_T	32.0	0.15649000000000002
Novosphingobium_fluoreni-_-KF460450--_HLJ-RS18_T	29.0	0.043289999999999995
Moritella_dasanensis-_-EF192283--_ArB_0140_T	10.0	0.0
Nocardioides_zhouii-_-JQ673417--_HLT2-9_T	29.0	0.12436
Hoylesella_shahii-_-AB108825--_JCM_12083_T	37.0	0.1005
Cytobacillus_purgationiresistens-_-FR666703--_DS22_T	35.0	0.03288
Paenibacillus_larvae_subsp._larvae-_-AY530294--_DSM_7030_T	41.0	0.10522000000000001
Campylobacter_jejuni_subsp._jejuni-_-AIOL01000061--_ATCC_33560_T	37.0	0.0
g__2717700	28.0	0.07835
Fictibacillus_arsenicus-_-AJ606700--_con_a/3_T	32.0	0.06661
Saccharopolyspora_cavernae-_-KF177334--_YIM_C01235_T	26.0	0.08308
Microbacterium_gilvum-_-KC959569--_YIM_100951_T	34.0	0.09562999999999999
Dactylosporangium_cerinum-_-KF928748--_NEAU-TPG4_T	28.0	0.0762
Aestuariivivens_insulae-_-KP341540--_AH-MY3_T	26.0	0.18866
Rickettsia_asiatica-_-AF394906--_IO-1_T	36.0	0.01768
Mycoplasma_phocidae-_-AF304325--_105-_ATCC_33657_T	33.0	0.09234
Acinetobacter_baumannii-_-X81660--_DSM_30007_LTP__T	29.0	0.050449999999999995
Methanohalophilus_halophilus-_-FR733671--_DSM3094_T	37.0	0.00594
Rhizobium_pisi-_-AY509899--_DSM_30132_T	27.0	0.00217
Spirosoma_flavum-_-KX853079--_Y4AR-5_T	20.0	0.052199999999999996
Kribbella_amoyensis-_-HM368615--_XMU_198_T	28.0	0.03832000000000001
Imperialibacter_roseus-_-KC800928--_P4_T	14.0	0.18031
Algoriphagus_marisflavi-_-MF193603--_KEM-106_T	24.0	0.09428
g__442727	15.0	0.12153000000000001
Pedobacter_solisilvae-_-MF167377--_EN12_T	27.0	0.14625999999999997
Lacticaseibacillus_casei-_-AF469172--_ATCC_393_T	35.0	0.08145
Aequorivita_viscosa-_-HM485318--_8-1b_T	21.0	0.08917
Williamsia_aurantiaca-_-JN615438--_CBMAI_1090_T	30.0	0.10054000000000002
Tessaracoccus_coleopterorum-_-MN099423--_HDW20_T	32.0	0.10535
Paraburkholderia_aspalathi-_-KC817488--_VG1C_T	30.0	0.05315
Lysobacter_avium-_-MT764977--_H23M41T	25.0	0.06337000000000001
Salinispora_mooreana-_-HQ642900--_CNT-150_T	28.0	0.00456
Leptospira_bandrabouensis-_-RQHT01000001--_M10A_T	30.0	0.20123999999999997
Archaeoglobus_profundus-_-CP001857--_DSM_5631_T	85.0	0.0
Granulibacter_bethesdensis-_-AY788950--_CGDNIH1_T	35.0	0.0
Halostagnicola_bangensis-_-HF544345--_T26_T	34.0	0.029400000000000003
