"tip_label"	"accesion"	"taxid"	"taxname"	"taxrank"	"old_tip_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"
"54291"	"U78182"	"54291"	"Raoultella ornithinolytica"	"species"	"'U78182, Raoultella ornithinolytica, Raoultella ornithinolytica, (U78182), CIP 103364 T'"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"54291"
"575"	"AB680712"	"575"	"Raoultella planticola"	"species"	"'AB680712, Raoultella planticola, Raoultella planticola, (AB680712), NBRC 14939 T'"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"575"
"2815358"	"OK161083"	"2815358"	"Leclercia pneumoniae"	"species"	"'OK161083, Leclercia pneumoniae, Leclercia pneumoniae, (OK161083), 49125 T'"	"2"	"1224"	"1236"	"91347"	"543"	"83654"	"2815358"
"61646"	"AB004749"	"61646"	"Lelliottia amnigena"	"species"	"'AB004749, Lelliottia amnigena, Lelliottia amnigena, (AB004749), JCM1237 T'"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"61646"
"69220"	"Z96077"	"69220"	"Lelliottia nimipressuralis"	"species"	"'Z96077, Lelliottia nimipressuralis, Lelliottia nimipressuralis, (Z96077), LMG 10245-T T'"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"69220"
"1907578"	"KX709881"	"1907578"	"Lelliottia jeotgali"	"species"	"'KX709881, Lelliottia jeotgali, Lelliottia jeotgali, (KX709881), PFL01 T'"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"1907578"
"221276"	"JN175348"	"221276"	"Curtobacterium plantarum"	"species"	"'JN175348, Curtobacterium plantarum, Curtobacterium plantarum, (JN175348), CIP 108988 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"221276"
"549"	"AJ233423"	"549"	"Pantoea agglomerans"	"species"	"'AJ233423, Pantoea agglomerans, Pantoea agglomerans, (AJ233423), DSM 3493 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"549"
"472705"	"EU216737"	"472705"	"Pantoea conspicua"	"species"	"'EU216737, Pantoea conspicua, Pantoea conspicua, (EU216737), LMG 24534 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472705"
"470934"	"EF688012"	"470934"	"Pantoea vagans"	"species"	"'EF688012, Pantoea vagans, Pantoea vagans, (EF688012), LMG 24199 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470934"
"470933"	"EF688009"	"470933"	"Pantoea eucalypti"	"species"	"'EF688009, Pantoea eucalypti, Pantoea eucalypti, (EF688009), LMG 24197 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470933"
"472694"	"EU216735"	"472694"	"Pantoea brenneri"	"species"	"'EU216735, Pantoea brenneri, Pantoea brenneri, (EU216735), LMG 5343 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472694"
"574096"	"AY530795"	"574096"	"Pantoea allii"	"species"	"'AY530795, Pantoea allii, Pantoea allii, (AY530795), BD 390 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"574096"
"553"	"U80196"	"553"	"Pantoea ananatis"	"species"	"'U80196, Pantoea ananatis, Pantoea ananatis, (U80196), ATCC 33244 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"553"
"1264931"	"JX986959"	"1264931"	"Flavobacterium acidificum"	"species"	"'JX986959, Flavobacterium acidificum, Flavobacterium acidificum, (JX986959), LMG 8364 T'"	"2"	"976"	"117743"	"200644"	"49546"	"237"	"1264931"
"470931"	"EF688010"	"470931"	"Pantoea anthophila"	"species"	"'EF688010, Pantoea anthophila, Pantoea anthophila, (EF688010), LMG 2558 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470931"
"470932"	"EF688011"	"470932"	"Pantoea deleyi"	"species"	"'EF688011, Pantoea deleyi, Pantoea deleyi, (EF688011), LMG 24200 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470932"
"472695"	"EU216734"	"472695"	"Pantoea septica"	"species"	"'EU216734, Pantoea septica, Pantoea septica, (EU216734), LMG 5345 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472695"
"1076549"	"MLFP01000054"	"1076549"	"Pantoea rodasii"	"species"	"'MLFP01000054, Pantoea rodasii, Pantoea rodasii, (MLFP01000054), LMG 26273 w[G] T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"1076549"
"1076550"	"JF295055"	"1076550"	"Pantoea rwandensis"	"species"	"'JF295055, Pantoea rwandensis, Pantoea rwandensis, (JF295055), LMG 26275 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"1076550"
"53336"	"DQ838096"	"53336"	"Tatumella citrea"	"species"	"'DQ838096, Tatumella citrea, Tatumella citrea, (DQ838096), JCM 8882 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"53336"
"642227"	"JPKR02000005"	"642227"	"Tatumella morbirosei"	"species"	"'JPKR02000005, Tatumella morbirosei, Tatumella morbirosei, (JPKR02000005), LMG 23360 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"642227"
"399969"	"FJ756351"	"399969"	"Tatumella punctata"	"species"	"'FJ756351, Tatumella punctata, Tatumella punctata, (FJ756351), DSM 13700 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"399969"
"419007"	"FJ756353"	"419007"	"Tatumella terrea"	"species"	"'FJ756353, Tatumella terrea, Tatumella terrea, (FJ756353), DSM 13701 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"419007"
"480813"	"EU215774"	"480813"	"Tatumella saanichensis"	"species"	"'EU215774, Tatumella saanichensis, Tatumella saanichensis, (EU215774), NML 06-3099 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"480813"
"1544695"	"KF876186"	"1544695"	"Rosenbergiella collisarenosi"	"species"	"'KF876186, Rosenbergiella collisarenosi, Rosenbergiella collisarenosi, (KF876186), 8.8A T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544695"
"1544694"	"KF876184"	"1544694"	"Rosenbergiella epipactidis"	"species"	"'KF876184, Rosenbergiella epipactidis, Rosenbergiella epipactidis, (KF876184), 2.1A T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544694"
"988801"	"HQ284827"	"988801"	"Rosenbergiella nectarea"	"species"	"'HQ284827, Rosenbergiella nectarea, Rosenbergiella nectarea, (HQ284827), 8N4 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"988801"
"1544696"	"KF876187"	"1544696"	"Rosenbergiella australiborealis"	"species"	"'KF876187, Rosenbergiella australiborealis, Rosenbergiella australiborealis, (KF876187), CdVSA 20.1 T'"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544696"
"580"	"AF310218"	"580"	"Kluyvera cryocrescens"	"species"	"'AF310218, Kluyvera cryocrescens, Kluyvera cryocrescens, (AF310218), ATCC33435 T'"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"580"
"61648"	"AF310217"	"61648"	"Kluyvera intermedia"	"species"	"'AF310217, Kluyvera intermedia, Kluyvera intermedia, (AF310217), ATCC33110 T'"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"61648"
"82993"	"AJ233406"	"82993"	"Buttiauxella warmboldiae"	"species"	"'AJ233406, Buttiauxella warmboldiae, Buttiauxella warmboldiae, (AJ233406), DSM 9404 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82993"
"82992"	"AJ233405"	"82992"	"Buttiauxella noackiae"	"species"	"'AJ233405, Buttiauxella noackiae, Buttiauxella noackiae, (AJ233405), DSM 9401 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82992"
"82990"	"AJ233403"	"82990"	"Buttiauxella gaviniae"	"species"	"'AJ233403, Buttiauxella gaviniae, Buttiauxella gaviniae, (AJ233403), DSM 9393 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82990"
"82991"	"AJ233404"	"82991"	"Buttiauxella izardii"	"species"	"'AJ233404, Buttiauxella izardii, Buttiauxella izardii, (AJ233404), DSM 9397 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82991"
"82988"	"AJ233401"	"82988"	"Buttiauxella brennerae"	"species"	"'AJ233401, Buttiauxella brennerae, Buttiauxella brennerae, (AJ233401), DSM 9396 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82988"
"82989"	"AJ233402"	"82989"	"Buttiauxella ferragutiae"	"species"	"'AJ233402, Buttiauxella ferragutiae, Buttiauxella ferragutiae, (AJ233402), DSM 9390 T'"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82989"
"1851514"	"MK558235"	"1851514"	"Scandinavium goeteborgense"	"species"	"'MK558235, Scandinavium goeteborgense, Scandinavium goeteborgense, (MK558235), CCUG 66741 T'"	"2"	"1224"	"1236"	"91347"	"543"	"2726810"	"1851514"
"2725494"	"MT437278"	"2725494"	"Kluyvera sichuanensis"	"species"	"'MT437278, Kluyvera sichuanensis, Kluyvera sichuanensis, (MT437278), SCKS090646 T'"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"2725494"
"73098"	"AF047186"	"73098"	"Kluyvera georgiana"	"species"	"'AF047186, Kluyvera georgiana, Kluyvera georgiana, (AF047186), ATCC 51603 T'"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"73098"
"1398493"	"KF057941"	"1398493"	"Pseudocitrobacter faecalis"	"species"	"'KF057941, Pseudocitrobacter faecalis, Pseudocitrobacter faecalis, (KF057941), 25 CIT T'"	"2"	"1224"	"1236"	"91347"	"543"	"1504576"	"1398493"
"2488306"	"MK170368"	"2488306"	"Pseudocitrobacter vendiensis"	"species"	"'MK170368, Pseudocitrobacter vendiensis, Pseudocitrobacter vendiensis, (MK170368), CPO20170097 T'"	"2"	"1224"	"1236"	"91347"	"543"	"1504576"	"2488306"
"300181"	"AJ854062"	"300181"	"Serratia ureilytica"	"species"	"'AJ854062, Serratia ureilytica, Serratia ureilytica, (AJ854062), NiVa 51 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"300181"
"615"	"AB061685"	"615"	"Serratia marcescens"	"species"	"'AB061685, Serratia marcescens, Serratia marcescens, (AB061685), KRED T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"615"
"2703793"	"VOUX01000001"	"2703793"	"Serratia bockelmannii"	"species"	"'VOUX01000001, Serratia bockelmannii, Serratia bockelmannii, (VOUX01000001), S3 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"2703793"
"2703794"	"VTUT01000000"	"2703794"	"Serratia nevei"	"species"	"'VTUT01000000, Serratia nevei, Serratia nevei, (VTUT01000000), S15 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"2703794"
"29471"	"JN600332"	"29471"	"Pectobacterium atrosepticum"	"species"	"'JN600332, Pectobacterium atrosepticum, Pectobacterium atrosepticum, (JN600332), CFBP 1526 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"29471"
"2066479"	"MF589613"	"2066479"	"Pectobacterium peruviense"	"species"	"'MF589613, Pectobacterium peruviense, Pectobacterium peruviense, (MF589613), IFB5232 source          /type_materialtype strain of Pectobacterium peruvienseT'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2066479"
"55207"	"JN600328"	"55207"	"Pectobacterium betavasculorum"	"species"	"'JN600328, Pectobacterium betavasculorum, Pectobacterium betavasculorum, (JN600328), CFBP 2122 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"55207"
"1905730"	"CP015749"	"1905730"	"Pectobacterium parmentieri"	"species"	"'CP015749, Pectobacterium parmentieri, Pectobacterium parmentieri, (CP015749), RNS 08-42-1A T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1905730"
"1505588"	"KJ632518"	"1505588"	"Brenneria populi subsp. populi"	"species"	"'KJ632518, Brenneria populi subsp. populi, Brenneria populi subsp. populi, (KJ632518), D9-5 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"1505588"
"71656"	"AJ233409"	"71656"	"Brenneria alni"	"species"	"'AJ233409, Brenneria alni, Brenneria alni, (AJ233409), DSM 11811 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"71656"
"2171750"	"MH206610"	"2171750"	"Brenneria corticis"	"species"	"'MH206610, Brenneria corticis, Brenneria corticis, (MH206610), gBX10-1-2 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"2171750"
"160434"	"AF273037"	"160434"	"Samsonia erythrinae"	"species"	"'AF273037, Samsonia erythrinae, Samsonia erythrinae, (AF273037), CFBP 5236 LTP [T] T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"160433"	"160434"
"2108399"	"MH249622"	"2108399"	"Pectobacterium punjabense"	"species"	"'MH249622, Pectobacterium punjabense, Pectobacterium punjabense, (MH249622), SS95 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2108399"
"2485124"	"MK240326"	"2485124"	"Pectobacterium polonicum"	"species"	"'MK240326, Pectobacterium polonicum, Pectobacterium polonicum, (MK240326), DPMP315 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2485124"
"78398"	"AJ223407"	"78398"	"Pectobacterium odoriferum"	"species"	"'AJ223407, Pectobacterium odoriferum, Pectobacterium odoriferum, (AJ223407), LMG 17566-T T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"78398"
"2488639"	"RMBU01000000"	"2488639"	"Pectobacterium versatile"	"species"	"'RMBU01000000, Pectobacterium versatile, Pectobacterium versatile, (RMBU01000000), CFBP 6051 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2488639"
"554"	"AJ233411"	"554"	"Pectobacterium carotovorum"	"species"	"'AJ233411, Pectobacterium carotovorum, Pectobacterium carotovorum, (AJ233411), DSM 30168 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"554"
"180957"	"JF926716"	"180957"	"Pectobacterium brasiliense"	"species"	"'JF926716, Pectobacterium brasiliense, Pectobacterium brasiliense, (JF926716), 212 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"180957"
"2042057"	"MG022082"	"2042057"	"Pectobacterium polaris"	"species"	"'MG022082, Pectobacterium polaris, Pectobacterium polaris, (MG022082), NIBIO1392 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2042057"
"1507808"	"JRMH01000000"	"1507808"	"Pectobacterium actinidiae"	"species"	"'JRMH01000000, Pectobacterium actinidiae, Pectobacterium actinidiae, (JRMH01000000), KKH3 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1507808"
"2774015"	"MW115908"	"2774015"	"Pectobacterium quasiaquaticum"	"species"	"'MW115908, Pectobacterium quasiaquaticum, Pectobacterium quasiaquaticum, (MW115908), A477-S1-J17T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2774015"
"1201031"	"JN600323"	"1201031"	"Pectobacterium aroidearum"	"species"	"'JN600323, Pectobacterium aroidearum, Pectobacterium aroidearum, (JN600323), SCRI 109 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1201031"
"1913084"	"MH627387"	"1913084"	"Pectobacterium fontis"	"species"	"'MH627387, Pectobacterium fontis, Pectobacterium fontis, (MH627387), M022 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1913084"
"69221"	"AJ223409"	"69221"	"Pectobacterium cacticida"	"species"	"'AJ223409, Pectobacterium cacticida, Pectobacterium cacticida, (AJ223409), LMG 17936 LTP [T] T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"69221"
"71657"	"AJ233416"	"71657"	"Lonsdalea quercina"	"species"	"'AJ233416, Lonsdalea quercina, Lonsdalea quercina, (AJ233416), DSM 4561 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"1082702"	"71657"
"1082703"	"JF311441"	"1082703"	"Lonsdalea iberica"	"species"	"'JF311441, Lonsdalea iberica, Lonsdalea iberica, (JF311441), LMG 26264T T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"1082702"	"1082703"
"1172565"	"JQ291575"	"1172565"	"Lonsdalea populi"	"species"	"'JQ291575, Lonsdalea populi, Lonsdalea populi, (JQ291575), NY060 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"1082702"	"1172565"
"1082704"	"JF311442"	"1082704"	"Lonsdalea britannica"	"species"	"'JF311442, Lonsdalea britannica, Lonsdalea britannica, (JF311442), LMG 26267T T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"1082702"	"1082704"
"1109412"	"JN544202"	"1109412"	"Brenneria goodwinii"	"species"	"'JN544202, Brenneria goodwinii, Brenneria goodwinii, (JN544202), LMG 26270 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"1109412"
"55213"	"AJ233418"	"55213"	"Brenneria rubrifaciens"	"species"	"'AJ233418, Brenneria rubrifaciens, Brenneria rubrifaciens, (AJ233418), DSM 4483 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"55213"
"1778540"	"CP025003"	"1778540"	"Dickeya fangzhongdai"	"species"	"'CP025003, Dickeya fangzhongdai, Dickeya fangzhongdai, (CP025003), DSM 101947 n[G] T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"1778540"
"1089444"	"KF639914"	"1089444"	"Dickeya solani"	"species"	"'KF639914, Dickeya solani, Dickeya solani, (KF639914), NCPPB 4575 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"1089444"
"204039"	"AF520708"	"204039"	"Dickeya dianthicola"	"species"	"'AF520708, Dickeya dianthicola, Dickeya dianthicola, (AF520708), CFBP 1200 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"204039"
"556"	"AJ233412"	"556"	"Dickeya chrysanthemi"	"species"	"'AJ233412, Dickeya chrysanthemi, Dickeya chrysanthemi, (AJ233412), DSM 4610 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"556"
"2259638"	"MH577543"	"2259638"	"Dickeya lacustris"	"species"	"'MH577543, Dickeya lacustris, Dickeya lacustris, (MH577543), S29 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"2259638"
"1401087"	"JX273704"	"1401087"	"Dickeya aquatica"	"species"	"'JX273704, Dickeya aquatica, Dickeya aquatica, (JX273704), 174/2 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"1401087"
"1577887"	"MH699400"	"1577887"	"Dickeya undicola"	"species"	"'MH699400, Dickeya undicola, Dickeya undicola, (MH699400), 2B12 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"1577887"
"204042"	"AF520711"	"204042"	"Dickeya zeae"	"species"	"'AF520711, Dickeya zeae, Dickeya zeae, (AF520711), CFBP 2052 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"204042"
"2884250"	"MT275741"	"2884250"	"Musicola keenii"	"species"	"'MT275741, Musicola keenii, Musicola keenii, (MT275741), A3967T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"2884243"	"2884250"
"69223"	"Z96096"	"69223"	"Musicola paradisiaca"	"species"	"'Z96096, Musicola paradisiaca, Musicola paradisiaca, (Z96096), LMG 2542 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"2884243"	"69223"
"1240404"	"MK791744"	"1240404"	"Dickeya oryzae"	"species"	"'MK791744, Dickeya oryzae, Dickeya oryzae, (MK791744), ZYY5 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"1240404"
"568768"	"MT226771"	"568768"	"Dickeya poaceiphila"	"species"	"'MT226771, Dickeya poaceiphila, Dickeya poaceiphila, (MT226771), NCPPB:569 T'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"568768"
"2893572"	"MW947273"	"2893572"	"Dickeya parazeae"	"species"	"'MW947273, Dickeya parazeae, Dickeya parazeae, (MW947273), S31 /type_materialtype strain of Dickeya parazeaeT'"	"2"	"1224"	"1236"	"91347"	"1903410"	"204037"	"2893572"
"2871826"	"OK044380"	"2871826"	"Symbiopectobacterium purcellii"	"species"	"'OK044380, Symbiopectobacterium purcellii, Symbiopectobacterium purcellii, (OK044380), SyEd1 T'"	"2"	"1224"	"1236"	"91347"	"543"	"801"	"2871826"
"367190"	"AM182404"	"367190"	"Yersinia similis"	"species"	"'AM182404, Yersinia similis, Yersinia similis, (AM182404), Y228 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"367190"
"1341643"	"HG326166"	"1341643"	"Yersinia wautersii"	"species"	"'HG326166, Yersinia wautersii, Yersinia wautersii, (HG326166), 12-219N1 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"1341643"
"633"	"AF366375"	"633"	"Yersinia pseudotuberculosis"	"species"	"'AF366375, Yersinia pseudotuberculosis, Yersinia pseudotuberculosis, (AF366375), ATCC 29833 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"633"
"632"	"AF366383"	"632"	"Yersinia pestis"	"species"	"'AF366383, Yersinia pestis, Yersinia pestis, (AF366383), NCTC 5923 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"632"
"263819"	"AJ627597"	"263819"	"Yersinia aleksiciae"	"species"	"'AJ627597, Yersinia aleksiciae, Yersinia aleksiciae, (AJ627597), Y159 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"263819"
"29486"	"AF366385"	"29486"	"Yersinia ruckeri"	"species"	"'AF366385, Yersinia ruckeri, Yersinia ruckeri, (AF366385), ATCC 29473 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"29486"
"28152"	"AF366381"	"28152"	"Yersinia kristensenii subsp. kristensenii"	"species"	"'AF366381, Yersinia kristensenii subsp. kristensenii, Yersinia kristensenii subsp. kristensenii, (AF366381), ATCC 33638 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"28152"
"2890319"	"LR745665"	"2890319"	"Yersinia thracica"	"species"	"'LR745665, Yersinia thracica, Yersinia thracica, (LR745665), IP34646 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2890319"
"29483"	"AF366376"	"29483"	"Yersinia aldovae"	"species"	"'AF366376, Yersinia aldovae, Yersinia aldovae, (AF366376), ATCC 35236 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"29483"
"1288385"	"GQ451988"	"1288385"	"Yersinia pekkanenii"	"species"	"'GQ451988, Yersinia pekkanenii, Yersinia pekkanenii, (GQ451988), A125KOH2 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"1288385"
"1604335"	"KJ606916"	"1604335"	"Yersinia rochesterensi"	"species"	"'KJ606916, Yersinia rochesterensi, Yersinia rochesterensi, (KJ606916), EPLC-04 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"1604335"
"2607663"	"MN434987"	"2607663"	"Yersinia canariae"	"species"	"'MN434987, Yersinia canariae, Yersinia canariae, (MN434987), NCTC 14382 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2607663"
"630"	"AF366378"	"630"	"Yersinia enterocolitica subsp. enterocolitica"	"species"	"'AF366378, Yersinia enterocolitica subsp. enterocolitica, Yersinia enterocolitica subsp. enterocolitica, (AF366378), ATCC 9610 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"630"
"2339259"	"MK129259"	"2339259"	"Yersinia hibernica"	"species"	"'MK129259, Yersinia hibernica, Yersinia hibernica, (MK129259), CFS1934 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2339259"
"2890315"	"LR745664"	"2890315"	"Yersinia artesiana"	"species"	"'LR745664, Yersinia artesiana, Yersinia artesiana, (LR745664), IP42281 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2890315"
"2890316"	"LR745667"	"2890316"	"Yersinia proxima"	"species"	"'LR745667, Yersinia proxima, Yersinia proxima, (LR745667), IP37424 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2890316"
"2890317"	"LR745670"	"2890317"	"Yersinia alsatica"	"species"	"'LR745670, Yersinia alsatica, Yersinia alsatica, (LR745670), IP38850 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2890317"
"935293"	"DQ400782"	"935293"	"Yersinia entomophaga"	"species"	"'DQ400782, Yersinia entomophaga, Yersinia entomophaga, (DQ400782), MH-1 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"935293"
"685706"	"FJ717338"	"685706"	"Yersinia nurmii"	"species"	"'FJ717338, Yersinia nurmii, Yersinia nurmii, (FJ717338), APN3a-c T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"685706"
"2890318"	"LR745669"	"2890318"	"Yersinia vastinensis"	"species"	"'LR745669, Yersinia vastinensis, Yersinia vastinensis, (LR745669), IP38594 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"629"	"2890318"
"2034155"	"KX421209"	"2034155"	"Serratia oryzae"	"species"	"'KX421209, Serratia oryzae, Serratia oryzae, (KX421209), J11-6 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"2034155"
"2703885"	"MN737201"	"2703885"	"Rahnella aceris"	"species"	"'MN737201, Rahnella aceris, Rahnella aceris, (MN737201), SAP-19 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"34037"	"2703885"
"2816244"	"MW715676"	"2816244"	"Rahnella perminowiae"	"species"	"'MW715676, Rahnella perminowiae, Rahnella perminowiae, (MW715676), SL6T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"34037"	"2816244"
"574964"	"GQ148969"	"574964"	"Rahnella variigena"	"species"	"'GQ148969, Rahnella variigena, Rahnella variigena, (GQ148969), CIP 105588 T'"	"2"	"1224"	"1236"	"91347"	"1903411"	"34037"	"574964"
